,label,image_name,x1,x2,y1,y2
254,"[1, 1, 1, 1]",KPT_017_2021_02_26_frame_30937.jpg,"[496, 531, 954, 1021]","[756, 570, 1255, 1116]","[165, 897, 150, 140]","[315, 977, 473, 570]"
255,"[1, 2]",KPT_017_2021_02_26_frame_18825.jpg,"[387, -8]","[676, 76]","[498, 849]","[575, 913]"
256,"[1, 2]",DD6_2011_frame_32637.jpg,"[202, 259]","[321, 300]","[37, 10]","[209, 201]"
257,"[1, 1]",KPT_017_2021_02_26_frame_30987.jpg,"[708, 1147]","[908, 1287]","[744, 708]","[854, 920]"
258,"[3, 3]",WP38_frame_98601.jpg,"[1104, 1197]","[1586, 1695]","[-207, -6]","[230, 266]"
259,"[2, 2]",WP40_frame_50529.jpg,"[1359, 1658]","[1575, 1744]","[836, 950]","[959, 1069]"
260,[2],Onepoto_20pointKAP20_2020_frame_60434.jpg,[816],[1396],[-61],[325]
261,"[1, 1]",Rangatira_20pointKAP23_2021_frame_38800.jpg,"[230, 388]","[543, 604]","[3, 102]","[237, 234]"
262,"[1, 1]",KPT_017_2021_02_26_frame_40025.jpg,"[341, 736]","[484, 940]","[845, 147]","[897, 473]"
263,[3],Green_20canKAP24_2021_frame_44775.jpg,[106],[338],[497],[732]
264,[1],WP40_frame_38271.jpg,[1597],[1757],[177],[266]
265,"[2, 3]",WP54_frame_96263.jpg,"[1465, 785]","[1698, 906]","[144, 640]","[259, 978]"
266,"[1, 1]",CON28_2012_frame_30599.jpg,"[245, 520]","[353, 644]","[173, 278]","[312, 476]"
267,"[1, 1, 1]",CON28_2012_frame_30089.jpg,"[0, 232, 290]","[60, 343, 296]","[282, 117, 189]","[409, 324, 340]"
268,"[1, 1, 2]",Hole_20in_20the_20wall_20bayKAP16_2021_frame_11950.jpg,"[778, 1195, 848]","[1025, 1295, 1212]","[5, 799, 258]","[188, 954, 361]"
269,[3],WP54_frame_72647.jpg,[1005],[1409],[502],[656]
270,[1],PMR23_2012_frame_15704.jpg,[24],[168],[423],[487]
271,"[1, 1, 2]",WP40_frame_107592.jpg,"[749, 829, 867]","[1401, 1039, 1014]","[588, 923, 930]","[1003, 1085, 1107]"
272,[1],CON28_2012_frame_11508.jpg,[280],[356],[184],[341]
273,"[1, 1, 1, 2]",Onepoto_20pointKAP20_2020_frame_62682.jpg,"[226, 344, 1541, 776]","[944, 870, 1827, 930]","[369, 447, 639, 865]","[673, 616, 807, 956]"
274,"[1, 1]",Rangatira_20pointKAP23_2021_frame_37425.jpg,"[251, 765]","[507, 1131]","[-17, 485]","[151, 651]"
275,[3],WP54_frame_80559.jpg,[1265],[1650],[373],[614]
276,[2],Onepoto_20pointKAP20_2020_frame_59985.jpg,[970],[1081],[853],[914]
277,[3],WP40_frame_29010.jpg,[975],[1113],[773],[998]
278,"[3, 3]",WP40_frame_110169.jpg,"[913, 1293]","[1402, 1575]","[803, 761]","[1014, 966]"
279,[3],WP40_frame_112147.jpg,[608],[687],[632],[807]
280,[3],Rangatira_20pointKAP23_2021_frame_20725.jpg,[673],[1058],[824],[941]
281,[3],Rangatira_20pointKAP23_2021_frame_38450.jpg,[1018],[1300],[619],[957]
282,"[2, 2]",PMR74_2021_03_01_frame_35475.jpg,"[8, 802]","[181, 888]","[516, 504]","[885, 602]"
283,"[3, 3, 3]",Green_20canKAP24_2021_frame_24700.jpg,"[-74, -5, 238]","[125, 181, 550]","[313, 258, 0]","[435, 620, 117]"
284,[3],WP38_frame_101718.jpg,[1611],[1777],[361],[478]
285,"[1, 1]",Onepoto_20pointKAP20_2020_frame_60644.jpg,"[676, 677]","[1027, 1093]","[704, 848]","[1001, 983]"
286,"[1, 1, 2]",WP54_frame_96683.jpg,"[606, 763, 950]","[667, 1125, 1022]","[434, 852, 227]","[528, 1141, 390]"
287,"[2, 3, 3]",WP54_frame_71748.jpg,"[1216, 1109, 1195]","[1298, 1499, 1305]","[464, 531, 635]","[741, 739, 697]"
288,"[2, 3, 3]",WP54_frame_87632.jpg,"[1253, 1719, 1725]","[1316, 1907, 2115]","[916, 723, 752]","[970, 960, 936]"
289,[1],WP40_frame_38661.jpg,[1614],[1668],[218],[280]
290,[3],Onepoto_20pointKAP20_2020_frame_61993.jpg,[474],[1350],[-56],[516]
291,[2],WP40_frame_111368.jpg,[1051],[1326],[799],[929]
292,"[1, 1, 1, 1, 2]",Te_20Oneroa_20BayKAP01_2021_frame_29150.jpg,"[88, 138, 728, 908, 247]","[1236, 406, 1072, 1260, 343]","[103, 13, 29, 710, -14]","[963, 63, 246, 947, 134]"
293,"[1, 1, 1]",WP40_frame_113046.jpg,"[853, 1215, 1347]","[1167, 1283, 1477]","[779, 629, 768]","[893, 862, 849]"
294,[2],PMR74_2021_03_01_frame_13100.jpg,[744],[874],[426],[497]
295,"[2, 2, 3, 3]",WP54_frame_83016.jpg,"[1465, 1614, 789, 1446]","[1659, 1752, 1022, 1698]","[648, 843, 278, 621]","[849, 870, 329, 861]"
296,"[3, 3]",Green_20canKAP24_2021_frame_43725.jpg,"[0, 39]","[105, 324]","[711, 397]","[852, 543]"
297,[3],Rangatira_20pointKAP23_2021_frame_38350.jpg,[12],[504],[457],[919]
298,"[3, 3]",WP40_frame_111548.jpg,"[987, 1101]","[1213, 1298]","[768, 750]","[1015, 1046]"
299,[1],WP40_frame_39530.jpg,[1090],[1179],[779],[854]
300,"[1, 1]",TUH_035_22_09_2020_frame_79659.jpg,"[1293, 1318]","[1620, 1530]","[470, 520]","[697, 731]"
301,"[3, 3, 3]",Green_20canKAP24_2021_frame_44725.jpg,"[-96, -15, 524]","[140, 205, 926]","[428, 324, 537]","[765, 789, 707]"
302,[1],TUH_035_22_09_2020_frame_66233.jpg,[185],[580],[484],[831]
303,"[3, 3]",Green_20canKAP24_2021_frame_35987.jpg,"[487, 769]","[772, 945]","[216, 275]","[483, 573]"
304,[3],WP38_frame_94525.jpg,[1257],[1371],[630],[805]
305,[1],TUH_035_22_09_2020_frame_60659.jpg,[1711],[1950],[449],[761]
306,"[3, 3]",Green_20canKAP24_2021_frame_22225.jpg,"[66, 311]","[320, 533]","[581, 509]","[800, 590]"
307,"[1, 1, 1, 2]",PMR74_2021_03_01_frame_12300.jpg,"[251, 817, 952, 905]","[294, 916, 1060, 940]","[400, 198, 534, 230]","[441, 276, 685, 336]"
308,[3],WP54_frame_88471.jpg,[837],[1041],[469],[790]
309,[2],WP54_frame_60899.jpg,[1144],[1318],[125],[201]
310,[1],Hole_20in_20the_20wall_20bayKAP16_2021_frame_11400.jpg,[388],[664],[350],[589]
311,"[1, 1]",Rangatira_20pointKAP23_2021_frame_38900.jpg,"[430, 1137]","[531, 1292]","[182, 321]","[239, 502]"
312,"[1, 1, 1]",Te_20Oneroa_20BayKAP01_2021_frame_35000.jpg,"[155, 431, 746]","[1195, 556, 822]","[138, 0, 17]","[692, 126, 176]"
313,[3],Rangatira_20pointKAP23_2021_frame_21050.jpg,[52],[381],[174],[319]
314,"[2, 3]",WP40_frame_110529.jpg,"[1074, 319]","[1181, 395]","[798, 750]","[1002, 869]"
315,"[1, 1]",CON28_2012_frame_22597.jpg,"[255, 279]","[331, 375]","[147, 175]","[349, 345]"
316,"[2, 3, 3]",WP54_frame_91348.jpg,"[1541, 1521, 1526]","[1929, 1771, 1886]","[763, 770, 778]","[946, 885, 918]"
317,[1],WP40_frame_113466.jpg,[1154],[1444],[777],[991]
318,[3],WP38_frame_82537.jpg,[1437],[1975],[625],[1042]
319,"[3, 3]",Te_20Oneroa_20BayKAP01_2021_frame_37962.jpg,"[545, 547]","[669, 603]","[609, 324]","[1004, 422]"
320,"[1, 1]",TUH_035_22_09_2020_frame_61018.jpg,"[550, 629]","[1278, 1237]","[474, 638]","[827, 774]"
321,[3],WP40_frame_108671.jpg,[1532],[1767],[748],[911]
322,"[2, 3, 3]",WP54_frame_84635.jpg,"[1115, 1111, 1170]","[1478, 1350, 1301]","[159, 164, 281]","[601, 525, 525]"
323,[3],WP38_frame_55204.jpg,[857],[1146],[679],[1034]
324,[3],WP54_frame_83316.jpg,[776],[1128],[296],[607]
325,[1],WP40_frame_111608.jpg,[802],[906],[798],[858]
326,[3],WP54_frame_88231.jpg,[925],[1210],[582],[889]
327,"[3, 3]",WP54_frame_85474.jpg,"[1281, 1324]","[1656, 1562]","[451, 520]","[656, 615]"
328,"[1, 1, 1]",Rangatira_20pointKAP23_2021_frame_18975.jpg,"[523, 931, 1062]","[976, 1134, 1293]","[758, 157, 8]","[954, 552, 112]"
329,[3],PMR74_2021_03_01_frame_19450.jpg,[550],[655],[420],[551]
330,"[3, 3]",WP54_frame_99140.jpg,"[1435, 1773]","[1912, 1947]","[290, 918]","[495, 1102]"
331,"[3, 3, 3]",WP54_frame_83976.jpg,"[782, 969, 971]","[1159, 1344, 1361]","[521, 842, 741]","[804, 958, 991]"
332,"[1, 1, 2]",Rangatira_20pointKAP23_2021_frame_24375.jpg,"[85, 376, 323]","[372, 614, 643]","[219, 425, 417]","[546, 772, 760]"
333,[2],WP54_frame_34585.jpg,[1006],[1086],[637],[772]
334,"[3, 3, 3]",Green_20canKAP24_2021_frame_45875.jpg,"[342, 670, 728]","[746, 883, 880]","[622, 897, 915]","[705, 1023, 959]"
335,"[1, 1, 2]",KPT_017_2021_02_26_frame_29512.jpg,"[754, 1029, 948]","[931, 1132, 1129]","[720, 170, 201]","[904, 324, 423]"
336,"[1, 2]",KPT_017_2021_02_26_frame_32300.jpg,"[192, 42]","[324, 236]","[276, 624]","[417, 885]"
337,"[1, 1, 2, 2, 2, 2]",PMR18_2012_frame_43726.jpg,"[11, 170, 15, 21, 370, 684]","[141, 218, 108, 133, 514, 726]","[237, 393, 233, 252, 75, 235]","[295, 493, 296, 303, 126, 310]"
338,"[2, 3, 3, 3]",WP54_frame_96323.jpg,"[1347, 816, 920, 1348]","[1515, 1079, 1059, 1512]","[89, 578, 594, 100]","[251, 909, 893, 237]"
339,"[1, 1, 1]",Rangatira_20pointKAP23_2021_frame_19175.jpg,"[17, 913, 1085]","[297, 1132, 1276]","[324, 159, 1]","[572, 564, 110]"
340,[3],WP38_frame_42857.jpg,[612],[676],[957],[1099]
341,"[3, 3]",WP38_frame_99350.jpg,"[808, 1656]","[854, 1915]","[321, 567]","[504, 802]"
342,[2],Onepoto_20pointKAP20_2020_frame_61273.jpg,[514],[632],[726],[831]
343,"[1, 2]",Rangatira_20pointKAP23_2021_frame_19275.jpg,"[1129, 27]","[1312, 169]","[-24, 825]","[265, 984]"
344,"[2, 2]",KPT_017_2021_02_26_frame_35425.jpg,"[120, 800]","[203, 1207]","[734, 504]","[822, 722]"
345,"[3, 3]",WP40_frame_44145.jpg,"[1138, 1229]","[1338, 1391]","[476, 888]","[547, 987]"
346,"[3, 3]",WP54_frame_96863.jpg,"[1308, 1425]","[1643, 1723]","[-75, 11]","[463, 495]"
347,"[1, 1]",Rangatira_20pointKAP23_2021_frame_53225.jpg,"[29, 626]","[257, 750]","[313, 381]","[630, 756]"
348,"[1, 1]",PMR12_2012_frame_45464.jpg,"[157, 223]","[301, 336]","[391, 93]","[477, 291]"
349,[1],WP38_frame_80649.jpg,[1207],[1345],[793],[1047]
350,"[3, 3]",PMR13_2012_frame_33806.jpg,"[14, 28]","[143, 167]","[226, 0]","[270, 51]"
351,[3],PMR74_2021_03_01_frame_25762.jpg,[-54],[265],[667],[840]
352,"[3, 3]",DD12_2011_frame_51488.jpg,"[13, 260]","[76, 443]","[187, 14]","[445, 200]"
353,"[1, 2]",WP40_frame_49750.jpg,"[1062, 874]","[1236, 975]","[799, 422]","[901, 466]"
354,[3],Hole_20in_20the_20wall_20bayKAP16_2021_frame_11925.jpg,[777],[990],[359],[526]
355,[1],Onepoto_20pointKAP20_2020_frame_52567.jpg,[228],[827],[161],[559]
356,[2],WP40_frame_41868.jpg,[1132],[1197],[758],[887]
357,[1],CON28_2012_frame_42977.jpg,[269],[322],[181],[315]
358,[2],WP40_frame_39350.jpg,[1098],[1222],[532],[655]
359,[3],Te_20Oneroa_20BayKAP01_2021_frame_35025.jpg,[502],[922],[198],[530]
360,"[1, 1]",Rangatira_20pointKAP23_2021_frame_19725.jpg,"[139, 251]","[1187, 404]","[238, 832]","[1077, 1009]"
361,"[2, 3]",Rangatira_20pointKAP23_2021_frame_39050.jpg,"[1140, 63]","[1280, 530]","[301, 507]","[493, 832]"
362,[3],WP38_frame_108791.jpg,[379],[568],[272],[362]
363,[3],WP54_frame_83256.jpg,[706],[961],[334],[737]
364,[2],WP40_frame_40009.jpg,[1051],[1156],[516],[551]
365,[3],Rangatira_20pointKAP23_2021_frame_20500.jpg,[675],[977],[810],[956]
366,[1],TUH_035_22_09_2020_frame_77801.jpg,[1025],[1156],[643],[914]
367,"[3, 3]",Rangatira_20pointKAP23_2021_frame_38125.jpg,"[171, 799]","[558, 942]","[780, 3]","[844, 182]"
368,"[1, 1]",KPT_017_2021_02_26_frame_36775.jpg,"[62, 472]","[206, 590]","[132, 571]","[199, 679]"
369,[3],Rangatira_20pointKAP23_2021_frame_29175.jpg,[-13],[192],[288],[532]
370,[3],PMR74_2021_03_01_frame_25950.jpg,[-21],[130],[518],[849]
371,"[3, 3]",WP54_frame_83496.jpg,"[1142, 1363]","[1643, 1669]","[567, 698]","[844, 856]"
372,[3],PMR74_2021_03_01_frame_35500.jpg,[810],[866],[177],[256]
373,"[1, 1, 1, 1]",WP38_frame_79420.jpg,"[1175, 1197, 1790, 1795]","[1308, 1255, 1936, 1929]","[595, 616, 486, 464]","[927, 865, 542, 574]"
375,[1],WP40_frame_24215.jpg,[1304],[1416],[464],[526]
376,[2],WP54_frame_62067.jpg,[1005],[1106],[942],[1011]
377,[3],Green_20canKAP24_2021_frame_43900.jpg,[412],[724],[461],[692]
378,[3],Rangatira_20pointKAP23_2021_frame_20525.jpg,[848],[968],[771],[1010]
379,"[1, 1]",DD2_2011_frame_32007.jpg,"[34, 111]","[93, 358]","[139, 1]","[332, 63]"
380,"[1, 1, 1]",CON30_2012_frame_55684.jpg,"[208, 313, 620]","[306, 460, 704]","[315, 230, 304]","[475, 256, 433]"
381,[1],TUH_035_22_09_2020_frame_60419.jpg,[417],[1420],[428],[643]
382,[3],WP40_frame_62217.jpg,[1003],[1084],[764],[908]
383,[1],CON28_2012_frame_32187.jpg,[283],[310],[188],[316]
384,[1],TUH_035_22_09_2020_frame_79060.jpg,[1380],[1468],[387],[632]
385,"[1, 1]",WP54_frame_33266.jpg,"[53, 822]","[327, 1256]","[739, 279]","[1025, 476]"
386,"[1, 1]",PMR23_2012_frame_57632.jpg,"[21, 166]","[133, 254]","[299, 106]","[362, 303]"
387,"[1, 1, 1, 1, 1, 2]",Rangatira_20pointKAP23_2021_frame_29150.jpg,"[6, 279, 379, 878, 947, 7]","[115, 647, 520, 1259, 1341, 53]","[471, 607, 2, 513, 501, 489]","[642, 823, 149, 648, 832, 629]"
388,[3],PMR74_2021_03_01_frame_19500.jpg,[1028],[1077],[583],[690]
389,[2],WP54_frame_33326.jpg,[1263],[1293],[538],[608]
390,"[1, 2]",DD5_2011_frame_21698.jpg,"[171, 176]","[373, 374]","[45, 57]","[226, 237]"
391,[1],Rangatira_20pointKAP23_2021_frame_20775.jpg,[806],[1118],[450],[711]
392,[3],Green_20canKAP24_2021_frame_16187.jpg,[70],[287],[568],[873]
393,[3],Te_20Oneroa_20BayKAP01_2021_frame_26425.jpg,[797],[957],[108],[167]
394,[1],TUH_035_22_09_2020_frame_78161.jpg,[1130],[1320],[579],[740]
395,[2],KPT_017_2021_02_26_frame_10250.jpg,[529],[620],[17],[126]
396,"[3, 3]",Green_20canKAP24_2021_frame_10787.jpg,"[-58, 4]","[76, 97]","[375, 351]","[585, 593]"
397,"[1, 2]",KPT_017_2021_02_26_frame_30862.jpg,"[1032, 8]","[1201, 196]","[315, 177]","[416, 284]"
398,"[1, 1, 1]",Rangatira_20pointKAP23_2021_frame_38050.jpg,"[312, 619, 919]","[440, 718, 1120]","[782, 575, -27]","[969, 776, 87]"
399,[1],Onepoto_20pointKAP20_2020_frame_52747.jpg,[941],[1062],[667],[904]
400,"[1, 1]",Rangatira_20pointKAP23_2021_frame_19800.jpg,"[257, 828]","[382, 1207]","[822, 375]","[967, 531]"
401,[3],WP54_frame_84035.jpg,[883],[1173],[739],[975]
402,"[2, 3]",WP40_frame_40189.jpg,"[1003, 67]","[1034, 141]","[423, 537]","[489, 703]"
403,"[1, 2]",EE11_2011_frame_41928.jpg,"[176, 309]","[303, 433]","[219, 85]","[373, 195]"
404,[3],WP54_frame_88351.jpg,[901],[1078],[553],[912]
405,[3],WP40_frame_62577.jpg,[198],[487],[1029],[1035]
406,"[2, 3]",WP54_frame_82597.jpg,"[1373, 1545]","[1705, 1930]","[139, 833]","[280, 1019]"
407,"[3, 3, 3]",WP54_frame_95724.jpg,"[1120, 1129, 1236]","[1238, 1201, 1653]","[610, 591, 368]","[895, 841, 554]"
408,[3],Onepoto_20pointKAP20_2020_frame_54635.jpg,[733],[987],[802],[894]
409,"[1, 1]",WP40_frame_43246.jpg,"[1051, 1494]","[1135, 1639]","[841, 379]","[1023, 435]"
410,[3],KPT_017_2021_02_26_frame_46750.jpg,[620],[969],[446],[622]
411,[1],Onepoto_20pointKAP20_2020_frame_62592.jpg,[0],[647],[351],[576]
412,[1],TUH_035_22_09_2020_frame_77741.jpg,[1068],[1182],[610],[781]
413,[1],Onepoto_20pointKAP20_2020_frame_53316.jpg,[834],[1474],[-35],[345]
414,[1],Onepoto_20pointKAP20_2020_frame_61963.jpg,[920],[1119],[-26],[392]
415,"[1, 1]",KPT_017_2021_02_26_frame_28937.jpg,"[241, 609]","[292, 768]","[70, 818]","[235, 918]"
416,[3],WP40_frame_47622.jpg,[1101],[1267],[868],[1035]
417,[3],WP40_frame_62277.jpg,[1605],[1732],[1042],[1110]
418,"[1, 1, 2]",WP40_frame_113526.jpg,"[1043, 1136, 168]","[1155, 1431, 285]","[464, 814, 813]","[505, 956, 928]"
419,[3],Rangatira_20pointKAP23_2021_frame_20675.jpg,[878],[966],[698],[965]
420,"[1, 2]",KPT_017_2021_02_26_frame_30362.jpg,"[628, 443]","[724, 555]","[359, 451]","[698, 624]"
421,[3],WP54_frame_94825.jpg,[755],[1083],[669],[830]
422,"[3, 3]",PMR74_2021_03_01_frame_39512.jpg,"[171, 1095]","[345, 1199]","[-8, 742]","[143, 910]"
423,"[1, 1]",Onepoto_20pointKAP20_2020_frame_54425.jpg,"[86, 632]","[324, 942]","[708, 438]","[843, 921]"
424,"[3, 3]",WP54_frame_99500.jpg,"[848, 872]","[958, 985]","[530, 528]","[803, 900]"
425,[3],Rangatira_20pointKAP23_2021_frame_20550.jpg,[13],[264],[438],[788]
426,[1],EE16_2011_frame_60329.jpg,[534],[691],[157],[217]
427,"[2, 2, 3]",WP38_frame_93806.jpg,"[1309, 1333, 1525]","[1459, 1431, 1774]","[841, 813, 222]","[901, 902, 276]"
428,[1],WP38_frame_11178.jpg,[1560],[1869],[694],[810]
429,"[3, 3]",WP54_frame_96023.jpg,"[548, 1178]","[973, 1564]","[610, 333]","[755, 664]"
430,[1],Onepoto_20pointKAP20_2020_frame_60524.jpg,[794],[940],[600],[654]
431,[1],Onepoto_20pointKAP20_2020_frame_55084.jpg,[1522],[1813],[486],[718]
432,"[1, 1]",Rangatira_20pointKAP23_2021_frame_37475.jpg,"[275, 780]","[504, 1121]","[1, 519]","[114, 634]"
433,"[1, 1]",PMR22_2012_frame_5124.jpg,"[-9, 328]","[90, 439]","[7, 186]","[163, 276]"
434,"[3, 3]",WP54_frame_84875.jpg,"[1237, 1312]","[1776, 1768]","[243, 287]","[560, 466]"
435,"[3, 3]",WP54_frame_100399.jpg,"[-10, 663]","[169, 913]","[416, 657]","[637, 838]"
436,[3],Green_20canKAP24_2021_frame_45725.jpg,[636],[945],[344],[439]
437,[2],WP40_frame_91828.jpg,[1548],[1720],[708],[784]
438,"[3, 3]",WP54_frame_86973.jpg,"[821, 1016]","[1149, 1090]","[553, 584]","[773, 752]"
439,[3],Green_20canKAP24_2021_frame_47262.jpg,[7],[211],[793],[913]
440,"[1, 1]",WP40_frame_43306.jpg,"[977, 1299]","[1105, 1458]","[799, 393]","[941, 550]"
441,[3],Te_20Oneroa_20BayKAP01_2021_frame_29175.jpg,[280],[636],[386],[533]
442,[3],Green_20canKAP24_2021_frame_18425.jpg,[-9],[224],[529],[816]
443,"[1, 1, 1]",KPT_017_2021_02_26_frame_30787.jpg,"[553, 602, 735]","[665, 738, 1034]","[144, 698, 446]","[372, 883, 619]"
444,"[3, 3, 3]",Green_20canKAP24_2021_frame_43525.jpg,"[-1, 222, 777]","[286, 583, 916]","[98, 508, 717]","[253, 609, 954]"
445,[1],Onepoto_20pointKAP20_2020_frame_55384.jpg,[704],[994],[21],[170]
446,"[3, 3]",WP54_frame_98181.jpg,"[1021, 1652]","[1302, 1980]","[646, -14]","[905, 89]"
447,[3],Rangatira_20pointKAP23_2021_frame_18925.jpg,[39],[203],[295],[517]
448,[3],WP54_frame_99080.jpg,[1662],[1952],[92],[299]
449,"[2, 2]",WP40_frame_119460.jpg,"[993, 1052]","[1286, 1203]","[474, 519]","[618, 573]"
450,"[1, 1, 2]",KPT_017_2021_02_26_frame_29287.jpg,"[168, 705, 742]","[1263, 1002, 972]","[67, 409, 450]","[963, 564, 515]"
451,[3],Rangatira_20pointKAP23_2021_frame_39275.jpg,[744],[1109],[354],[701]
452,"[1, 1, 1]",KPT_017_2021_02_26_frame_40750.jpg,"[350, 625, 896]","[529, 908, 1152]","[807, 197, 594]","[969, 482, 816]"
453,"[3, 3, 3]",Green_20canKAP24_2021_frame_45225.jpg,"[60, 70, 343]","[312, 303, 657]","[337, 380, 336]","[525, 465, 540]"
454,[3],WP54_frame_87722.jpg,[800],[1153],[417],[866]
455,"[1, 2]",KPT_017_2021_02_26_frame_28987.jpg,"[374, 804]","[606, 906]","[411, 478]","[647, 514]"
456,"[1, 1, 2]",WP40_frame_40309.jpg,"[202, 697, 233]","[346, 860, 352]","[371, 361, 369]","[449, 434, 439]"
457,"[1, 2]",WP40_frame_60239.jpg,"[285, 294]","[494, 485]","[752, 720]","[873, 858]"
458,[3],Green_20canKAP24_2021_frame_44250.jpg,[164],[461],[600],[897]
459,[1],DD2_2011_frame_48131.jpg,[577],[691],[46],[138]
460,[3],WP40_frame_116523.jpg,[327],[478],[880],[1043]
461,[3],WP38_frame_69770.jpg,[864],[959],[618],[858]
462,"[1, 1, 1]",EE13_2011_frame_34075.jpg,"[333, 375, 511]","[381, 443, 615]","[-10, 106, 93]","[136, 166, 180]"
463,"[1, 1]",Rangatira_20pointKAP23_2021_frame_24125.jpg,"[48, 292]","[371, 523]","[163, 565]","[528, 799]"
464,[2],KPT_017_2021_02_26_frame_29787.jpg,[859],[1049],[803],[873]
465,"[2, 2, 3]",WP38_frame_63896.jpg,"[979, 1161, 991]","[1156, 1332, 1091]","[997, 381, 1001]","[1108, 487, 1072]"
466,"[1, 2]",Rangatira_20pointKAP23_2021_frame_37400.jpg,"[257, 143]","[514, 1414]","[-10, 8]","[99, 816]"
467,[1],WP54_frame_60359.jpg,[270],[1678],[203],[842]
468,"[1, 1]",Onepoto_20pointKAP20_2020_frame_62532.jpg,"[1252, 1548]","[1579, 1749]","[325, -85]","[598, 235]"
469,"[2, 3]",WP54_frame_89550.jpg,"[1208, 1342]","[1434, 1643]","[523, 990]","[765, 1088]"
470,"[2, 3]",WP38_frame_82297.jpg,"[1584, 1636]","[1912, 1867]","[704, 788]","[972, 916]"
471,"[1, 1, 1]",KPT_017_2021_02_26_frame_29937.jpg,"[346, 718, 726]","[492, 838, 822]","[796, 276, 443]","[976, 422, 597]"
472,"[1, 1]",PMR18_2012_frame_45584.jpg,"[31, 214]","[221, 351]","[249, 172]","[381, 260]"
473,"[1, 1, 2]",WP38_frame_94165.jpg,"[900, 1320, 405]","[1163, 1500, 564]","[917, 601, 601]","[1070, 986, 662]"
474,"[3, 3]",Green_20canKAP24_2021_frame_44950.jpg,"[-14, 717]","[292, 1137]","[285, 644]","[401, 768]"
475,[1],DD5_2011_frame_43276.jpg,[230],[402],[239],[385]
476,[1],KPT_017_2021_02_26_frame_30912.jpg,[772],[973],[301],[397]
477,"[1, 2]",Onepoto_20pointKAP20_2020_frame_62652.jpg,"[1615, 802]","[1917, 959]","[643, 666]","[840, 777]"
478,[3],Rangatira_20pointKAP23_2021_frame_38150.jpg,[251],[615],[624],[957]
479,"[2, 3, 3]",WP54_frame_64375.jpg,"[1031, 993, 1789]","[1344, 1420, 1920]","[726, 712, 426]","[862, 922, 648]"
480,[3],Rangatira_20pointKAP23_2021_frame_18875.jpg,[128],[305],[225],[449]
481,[2],Rangatira_20pointKAP23_2021_frame_38950.jpg,[1154],[1265],[306],[452]
482,[3],WP40_frame_110589.jpg,[232],[338],[599],[736]
483,[1],PMR74_2021_03_01_frame_26000.jpg,[665],[746],[356],[409]
484,[2],WP40_frame_41628.jpg,[974],[1058],[791],[949]
485,[1],TUH_035_22_09_2020_frame_81697.jpg,[413],[553],[746],[847]
486,[3],WP54_frame_97402.jpg,[1427],[1644],[530],[861]
487,"[1, 1, 1]",Rangatira_20pointKAP23_2021_frame_26800.jpg,"[198, 402, 524]","[306, 624, 709]","[660, 124, 228]","[950, 591, 596]"
488,"[3, 3]",WP54_frame_104055.jpg,"[1012, 1106]","[1296, 1163]","[635, 611]","[896, 852]"
489,"[1, 1]",WP40_frame_41748.jpg,"[876, 1389]","[1552, 1483]","[758, 956]","[1104, 1088]"
490,"[1, 1, 1, 1]",WP38_frame_89370.jpg,"[880, 1341, 1629, 1692]","[1017, 1564, 1896, 1914]","[374, 542, 677, 612]","[515, 726, 795, 913]"
491,[1],TUH_035_22_09_2020_frame_81637.jpg,[1218],[1474],[521],[689]
492,"[2, 2, 3]",WP38_frame_85954.jpg,"[1239, 1265, 829]","[1866, 1340, 1561]","[612, 390, 875]","[820, 456, 1136]"
493,"[3, 3, 3, 3]",WP54_frame_83676.jpg,"[955, 994, 1549, 1573]","[1296, 1285, 1781, 1774]","[621, 539, 635, 591]","[714, 743, 747, 829]"
494,"[3, 3]",WP54_frame_86733.jpg,"[633, 1105]","[725, 1522]","[251, 797]","[542, 1034]"
495,"[1, 1, 1]",WP40_frame_110229.jpg,"[226, 980, 1272]","[321, 1203, 1315]","[768, 732, 785]","[946, 959, 896]"
496,"[1, 1]",WP40_frame_112507.jpg,"[1065, 1540]","[1150, 1660]","[334, 523]","[435, 656]"
497,[3],Green_20canKAP24_2021_frame_14000.jpg,[-8],[103],[647],[778]
498,[3],WP38_frame_91468.jpg,[1469],[1617],[667],[841]
499,"[1, 1]",KPT_017_2021_02_26_frame_29887.jpg,"[22, 79]","[242, 244]","[862, 799]","[922, 943]"
500,[1],EE16_2011_frame_55084.jpg,[612],[692],[162],[300]
502,[3],Rangatira_20pointKAP23_2021_frame_38475.jpg,[750],[1021],[464],[808]
503,[1],KPT_017_2021_02_26_frame_29462.jpg,[774],[854],[742],[909]
504,[1],TUH_035_22_09_2020_frame_62756.jpg,[1054],[1479],[413],[476]
505,[1],Onepoto_20pointKAP20_2020_frame_54965.jpg,[727],[1231],[612],[856]
506,"[1, 1]",WP38_frame_89430.jpg,"[1277, 1682]","[1568, 1917]","[617, 672]","[718, 868]"
507,"[1, 1]",KPT_017_2021_02_26_frame_28787.jpg,"[568, 1172]","[612, 1274]","[733, 156]","[853, 317]"
508,"[3, 3]",WP54_frame_93086.jpg,"[794, 799]","[945, 897]","[776, 765]","[989, 910]"
509,"[3, 3]",WP40_frame_40249.jpg,"[8, 34]","[186, 234]","[448, 753]","[593, 880]"
510,[2],WP40_frame_111098.jpg,[1056],[1101],[497],[602]
